node_name,electric_grid_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,voltage,latitude,longitude
38,singapore_1,1,0,0,22000.0,1.32228147171411,103.655873622914
39,singapore_1,1,0,0,22000.0,1.32656588171838,103.64830528554
40,singapore_1,1,0,0,22000.0,1.32151774469652,103.646364474446
41,singapore_1,1,0,0,22000.0,1.3204390535,103.64609115
42,singapore_1,1,0,0,22000.0,1.32267999485899,103.640874390957
43,singapore_1,1,0,0,22000.0,1.32359577646794,103.642619946568
44,singapore_1,1,0,0,22000.0,1.3256576800821,103.648118193833
45,singapore_1,1,0,0,22000.0,1.3260739358598,103.647500596674
46,singapore_1,1,0,0,22000.0,1.32481753692776,103.649008063475
47,singapore_1,1,0,0,22000.0,1.32414685164434,103.649603129991
48,singapore_1,1,0,0,22000.0,1.325152497,103.65062145
49,singapore_1,1,0,0,22000.0,1.326645108,103.65042835
50,singapore_1,1,0,0,22000.0,1.3263434255,103.6535698
51,singapore_1,1,0,0,22000.0,1.32828537862366,103.653365058429
52,singapore_1,1,0,0,22000.0,1.3231760464,103.65623796
53,singapore_1,1,0,0,22000.0,1.32451805385203,103.657211863528
54,singapore_1,1,0,0,22000.0,1.32797980741764,103.655984407414
55,singapore_1,1,0,0,22000.0,1.33129647299999,103.64881005
56,singapore_1,1,0,0,22000.0,1.3292399885395,103.650019107089
57,singapore_1,1,0,0,22000.0,1.32980105643746,103.651681483832
58,singapore_1,1,0,0,22000.0,1.32875740329072,103.652748501462
59,singapore_1,1,0,0,22000.0,1.31864924122679,103.646104803083
60,singapore_1,1,0,0,22000.0,1.32032394128403,103.647628038988
61,singapore_1,1,0,0,22000.0,1.322311989,103.64321065
62,singapore_1,1,0,0,22000.0,1.32882023762526,103.646222504437
63,singapore_1,1,0,0,22000.0,1.3267870655,103.646132299999
64,singapore_1,1,0,0,22000.0,1.32126685166147,103.649286381121
65,singapore_1,1,0,0,22000.0,1.320992299,103.65113595
66,singapore_1,1,0,0,22000.0,1.32667543423339,103.651847828143
67,singapore_1,1,0,0,22000.0,1.3257661215,103.65277215
68,singapore_1,1,0,0,22000.0,1.3249946465,103.6557354
69,singapore_1,1,0,0,22000.0,1.3233113015,103.6541242
70,singapore_1,1,0,0,22000.0,1.32854180792403,103.648348078559
71,singapore_1,1,0,0,22000.0,1.33023089927454,103.650961841147
72,singapore_1,1,0,0,22000.0,1.31883490459326,103.647475317124
73,singapore_1,1,0,0,22000.0,1.32497737599999,103.6461815
74,singapore_1,1,0,0,22000.0,1.33030158952753,103.646553330805
75,singapore_1,1,0,0,22000.0,1.325836568,103.651275
76,singapore_1,1,0,0,22000.0,1.331860309,103.649488699999
77,singapore_1,1,0,0,22000.0,1.318599887,103.6295686
78,singapore_1,1,0,0,22000.0,1.317237875,103.6287484
79,singapore_1,1,0,0,22000.0,1.3124533328177,103.628975715913
80,singapore_1,1,0,0,22000.0,1.30744417943309,103.62902614523
81,singapore_1,1,0,0,22000.0,1.30553905340479,103.628480429809
82,singapore_1,1,0,0,22000.0,1.30741750407488,103.629811526586
83,singapore_1,1,0,0,22000.0,1.30638510014001,103.629419612963
84,singapore_1,1,0,0,22000.0,1.31036706500452,103.629104073245
85,singapore_1,1,0,0,22000.0,1.31070634281389,103.628512257734
86,singapore_1,1,0,0,22000.0,1.31136546881301,103.628768117842
87,singapore_1,1,0,0,22000.0,1.31354926075,103.627253625
88,singapore_1,1,0,0,22000.0,1.3141362998,103.62737146
89,singapore_1,1,0,0,22000.0,1.31433462925,103.627770575
90,singapore_1,1,0,0,22000.0,1.313648395375,103.6277336125
91,singapore_1,1,0,0,22000.0,1.31395919599999,103.6281521
92,singapore_1,1,0,0,22000.0,1.31064057269454,103.629742898852
93,singapore_1,1,0,0,22000.0,1.30999709431501,103.629602194868
94,singapore_1,1,0,0,22000.0,1.31029243838191,103.630483370051
95,singapore_1,1,0,0,22000.0,1.31014936662373,103.630991391471
96,singapore_1,1,0,0,22000.0,1.31004716941275,103.631643946258
97,singapore_1,1,0,0,22000.0,1.309051727,103.630743299999
98,singapore_1,1,0,0,22000.0,1.30827431144133,103.631336018913
99,singapore_1,1,0,0,22000.0,1.31105056999592,103.631441593084
100,singapore_1,1,0,0,22000.0,1.3107833991098,103.63247969257
101,singapore_1,1,0,0,22000.0,1.31164488488286,103.629823750155
102,singapore_1,1,0,0,22000.0,1.315762134,103.62823725
103,singapore_1,1,0,0,22000.0,1.31484011491716,103.627852718563
104,singapore_1,1,0,0,22000.0,1.31695173675,103.628485525
105,singapore_1,1,0,0,22000.0,1.31643256057142,103.628419014285
106,singapore_1,1,0,0,22000.0,1.316558745,103.6288608
107,singapore_1,1,0,0,22000.0,1.316859836,103.6291603
108,singapore_1,1,0,0,22000.0,1.317763036,103.629018128571
109,singapore_1,1,0,0,22000.0,1.31775505777777,103.6294867
110,singapore_1,1,0,0,22000.0,1.31824332,103.629162836363
111,singapore_1,1,0,0,22000.0,1.31769627249999,103.628591924999
112,singapore_1,1,0,0,22000.0,1.31869520533333,103.629313
113,singapore_1,1,0,0,22000.0,1.31842166566836,103.629753273925
114,singapore_1,1,0,0,22000.0,1.30660826115569,103.628722617275
115,singapore_1,1,0,0,22000.0,1.3060315255,103.63051245
116,singapore_1,1,0,0,22000.0,1.311387834,103.6276374
117,singapore_1,1,0,0,22000.0,1.30957759864834,103.632085307707
118,singapore_1,1,0,0,22000.0,1.3129277565,103.631737883333
119,singapore_1,1,0,0,22000.0,1.31332360133333,103.63067635
120,singapore_1,1,0,0,22000.0,1.314638351,103.628400866666
121,singapore_1,1,0,0,22000.0,1.309958138,103.6263501
122,singapore_1,1,0,0,22000.0,1.31240660322966,103.631097610509
123,singapore_1,1,0,0,22000.0,1.294205694,103.6437567
124,singapore_1,1,0,0,22000.0,1.30274995804762,103.627340968337
125,singapore_1,1,0,0,22000.0,1.30050310491309,103.624541670777
126,singapore_1,1,0,0,22000.0,1.29983887902692,103.623988337813
127,singapore_1,1,0,0,22000.0,1.3004587570582,103.626267501158
128,singapore_1,1,0,0,22000.0,1.30023694091945,103.62682869846
129,singapore_1,1,0,0,22000.0,1.29965760220188,103.626605573938
130,singapore_1,1,0,0,22000.0,1.30003503053423,103.627612876732
131,singapore_1,1,0,0,22000.0,1.30006844164206,103.628295920903
132,singapore_1,1,0,0,22000.0,1.299263181,103.6280511
133,singapore_1,1,0,0,22000.0,1.29939104199999,103.627501766666
134,singapore_1,1,0,0,22000.0,1.29920750299999,103.629584
135,singapore_1,1,0,0,22000.0,1.29904227175,103.6300632
136,singapore_1,1,0,0,22000.0,1.29885374374999,103.630568725
137,singapore_1,1,0,0,22000.0,1.2982553765,103.630558575
138,singapore_1,1,0,0,22000.0,1.298618083,103.631200674999
139,singapore_1,1,0,0,22000.0,1.29806116049999,103.631062724999
140,singapore_1,1,0,0,22000.0,1.3014433909665999,103.627241119668
141,singapore_1,1,0,0,22000.0,1.30113926247381,103.628037637594
142,singapore_1,1,0,0,22000.0,1.3012437348264,103.628866906142
143,singapore_1,1,0,0,22000.0,1.29934479399999,103.624548199999
144,singapore_1,1,0,0,22000.0,1.29941761740871,103.625417060176
145,singapore_1,1,0,0,22000.0,1.30397254693645,103.627926158492
146,singapore_1,1,0,0,22000.0,1.30331431962105,103.628178269095
147,singapore_1,1,0,0,22000.0,1.29838705357742,103.631825649074
148,singapore_1,1,0,0,22000.0,1.292109716,103.6246227
149,singapore_1,1,0,0,22000.0,1.291389479,103.6242761
150,singapore_1,1,0,0,22000.0,1.291592003,103.6237373
151,singapore_1,1,0,0,22000.0,1.29369414731242,103.624647835229
152,singapore_1,1,0,0,22000.0,1.27551627343907,103.631478083987
153,singapore_1,1,0,0,22000.0,1.28864041912679,103.63417680601
154,singapore_1,1,0,0,22000.0,1.2916106525,103.623164375
155,singapore_1,1,0,0,22000.0,1.29173101604155,103.623856222967
156,singapore_1,1,0,0,22000.0,1.29103311557135,103.623874961029
157,singapore_1,1,0,0,22000.0,1.292008556,103.6248921
158,singapore_1,1,0,0,22000.0,1.29146296663583,103.624848101941
159,singapore_1,1,0,0,22000.0,1.29144080066666,103.62444845
160,singapore_1,1,0,0,22000.0,1.29080201270048,103.62453385705
161,singapore_1,1,0,0,22000.0,1.29317672118989,103.624182555677
162,singapore_1,1,0,0,22000.0,1.2922566932,103.623389539999
163,singapore_1,1,0,0,22000.0,1.29227105519999,103.624224399999
164,singapore_1,1,0,0,22000.0,1.293758201,103.6246924
165,singapore_1,1,0,0,22000.0,1.29568246749999,103.6253804
166,singapore_1,1,0,0,22000.0,1.29875618183261,103.627012899796
167,singapore_1,1,0,0,22000.0,1.2984564042,103.629997779999
168,singapore_1,1,0,0,22000.0,1.297599028,103.63050615
169,singapore_1,1,0,0,22000.0,1.29647164850274,103.62468332591
170,singapore_1,1,0,0,22000.0,1.29443019985099,103.625068931471
171,singapore_1,1,0,0,22000.0,1.2945606407998,103.632616215329
172,singapore_1,1,0,0,22000.0,1.27726833770066,103.633610168413
173,singapore_1,1,0,0,22000.0,1.319893979,103.6518766
174,singapore_1,1,0,0,22000.0,1.313380052,103.6562638
175,singapore_1,1,0,0,22000.0,1.320376759,103.6550914
176,singapore_1,1,0,0,22000.0,1.3115288951378,103.653565040437
177,singapore_1,1,0,0,22000.0,1.31941065676062,103.648108486347
178,singapore_1,1,0,0,22000.0,1.29770137599942,103.648206308296
179,singapore_1,1,0,0,22000.0,1.30902918494112,103.648750777009
180,singapore_1,1,0,0,22000.0,1.31297059990914,103.654336854509
181,singapore_1,1,0,0,22000.0,1.31377690724304,103.655941082389
182,singapore_1,1,0,0,22000.0,1.31324417724913,103.655912811172
183,singapore_1,1,0,0,22000.0,1.3129890858,103.656428519999
184,singapore_1,1,0,0,22000.0,1.3126409445,103.656677216666
185,singapore_1,1,0,0,22000.0,1.31764089969951,103.649344545581
186,singapore_1,1,0,0,22000.0,1.31685724401224,103.652098694245
187,singapore_1,1,0,0,22000.0,1.31560296302172,103.652384234213
188,singapore_1,1,0,0,22000.0,1.31914405332816,103.652273651082
189,singapore_1,1,0,0,22000.0,1.32012725011273,103.659193486814
190,singapore_1,1,0,0,22000.0,1.32098108711648,103.660117527884
191,singapore_1,1,0,0,22000.0,1.3225523965,103.6574046
192,singapore_1,1,0,0,22000.0,1.31615987499999,103.6466831
193,singapore_1,1,0,0,22000.0,1.3141146768773,103.652804428592
194,singapore_1,1,0,0,22000.0,1.31950709973356,103.660441410486
195,singapore_1,1,0,0,22000.0,1.32307716249497,103.658065784245
196,singapore_1,1,0,0,22000.0,1.31269696219238,103.652390072821
197,singapore_1,1,0,0,22000.0,1.316908895,103.6335263
198,singapore_1,1,0,0,22000.0,1.31595276,103.6345923
199,singapore_1,1,0,0,22000.0,1.316113408,103.6341544
200,singapore_1,1,0,0,22000.0,1.319167477,103.6387076
201,singapore_1,1,0,0,22000.0,1.31741273410369,103.632514452587
202,singapore_1,1,0,0,22000.0,1.31624355271428,103.633334871428
203,singapore_1,1,0,0,22000.0,1.31590278933333,103.6340737
204,singapore_1,1,0,0,22000.0,1.3167883995,103.633520916666
205,singapore_1,1,0,0,22000.0,1.31630342945454,103.633793445454
206,singapore_1,1,0,0,22000.0,1.31717464866666,103.633905966666
207,singapore_1,1,0,0,22000.0,1.31834189560954,103.632124521538
208,singapore_1,1,0,0,22000.0,1.31788614813985,103.63216222102
209,singapore_1,1,0,0,22000.0,1.31854136792749,103.632536357721
210,singapore_1,1,0,0,22000.0,1.31808813306203,103.632642552918
211,singapore_1,1,0,0,22000.0,1.315726378,103.634606114285
212,singapore_1,1,0,0,22000.0,1.31671350577777,103.634192677777
213,singapore_1,1,0,0,22000.0,1.31621793741666,103.634450458333
214,singapore_1,1,0,0,22000.0,1.31636675284089,103.634971512808
215,singapore_1,1,0,0,22000.0,1.3188191395,103.635814974999
216,singapore_1,1,0,0,22000.0,1.31973956361235,103.636346606741
217,singapore_1,1,0,0,22000.0,1.31900459154776,103.639415076685
218,singapore_1,1,0,0,22000.0,1.32104965407563,103.639488386655
219,singapore_1,1,0,0,22000.0,1.32121510946868,103.640873617868
220,singapore_1,1,0,0,22000.0,1.31995036,103.64231
221,singapore_1,1,0,0,22000.0,1.32239886152274,103.635385206083
222,singapore_1,1,0,0,22000.0,1.32385453247304,103.637502482107
223,singapore_1,1,0,0,22000.0,1.32289826151273,103.636870306263
224,singapore_1,1,0,0,22000.0,1.32499000580196,103.637283488521
225,singapore_1,1,0,0,22000.0,1.3183134205,103.636883849999
226,singapore_1,1,0,0,22000.0,1.32157020340003,103.636667049812
227,singapore_1,1,0,0,22000.0,1.3172408675,103.6415529
228,singapore_1,1,0,0,22000.0,1.3196438465,103.63693545
229,singapore_1,1,0,0,22000.0,1.267108,103.618633
0,singapore_10,1,0,0,22000.0,1.332314,103.796471
1,singapore_10,1,0,0,22000.0,1.307675,103.788749
2,singapore_10,1,0,0,22000.0,1.302981,103.793213
3,singapore_10,1,0,0,22000.0,1.33270358956255,103.792225523599
4,singapore_10,1,0,0,22000.0,1.33869883560864,103.809287077152
5,singapore_10,1,0,0,22000.0,1.32568571991746,103.809328871851
6,singapore_10,1,0,0,22000.0,1.31544889721732,103.778153634085
7,singapore_10,1,0,0,22000.0,1.31544309912301,103.783571443922
8,singapore_10,1,0,0,22000.0,1.31703614067983,103.782448337443
9,singapore_10,1,0,0,22000.0,1.31835887787209,103.79463475673
10,singapore_10,1,0,0,22000.0,1.3164725915524,103.802438583245
11,singapore_10,1,0,0,22000.0,1.31597878508368,103.805166295489
12,singapore_10,1,0,0,22000.0,1.31451226950018,103.802283758484
13,singapore_10,1,0,0,22000.0,1.32419141485245,103.78559112295
14,singapore_10,1,0,0,22000.0,1.32065936238367,103.788029576734
15,singapore_10,1,0,0,22000.0,1.32220296822168,103.79210496821
16,singapore_10,1,0,0,22000.0,1.32503258181252,103.792447878658
17,singapore_10,1,0,0,22000.0,1.33366385835738,103.784594158649
18,singapore_10,1,0,0,22000.0,1.33532980607518,103.786805339623
19,singapore_10,1,0,0,22000.0,1.33300637742044,103.786810671741
20,singapore_10,1,0,0,22000.0,1.33010723074508,103.789360716971
21,singapore_10,1,0,0,22000.0,1.33285332000698,103.790625687279
22,singapore_10,1,0,0,22000.0,1.32687976796587,103.793483034918
23,singapore_10,1,0,0,22000.0,1.32545938116471,103.797017479124
24,singapore_10,1,0,0,22000.0,1.32366659714916,103.794806940069
25,singapore_10,1,0,0,22000.0,1.32441932615482,103.804384071524
26,singapore_10,1,0,0,22000.0,1.32165149580537,103.805649525814
27,singapore_10,1,0,0,22000.0,1.33125491394507,103.793329376276
28,singapore_10,1,0,0,22000.0,1.33057173540953,103.793445021751
29,singapore_10,1,0,0,22000.0,1.33009026526061,103.793073069901
30,singapore_10,1,0,0,22000.0,1.33098881707094,103.794863264444
31,singapore_10,1,0,0,22000.0,1.33093179488421,103.796041718731
32,singapore_10,1,0,0,22000.0,1.32970669876773,103.799060739105
33,singapore_10,1,0,0,22000.0,1.33115764292269,103.798935376672
34,singapore_10,1,0,0,22000.0,1.33375676826805,103.799009805039
35,singapore_10,1,0,0,22000.0,1.32987520890495,103.800293896193
36,singapore_10,1,0,0,22000.0,1.33193871992798,103.806350833354
37,singapore_10,1,0,0,22000.0,1.3220120356115,103.811996214398
38,singapore_10,1,0,0,22000.0,1.32414305922062,103.807344642663
39,singapore_10,1,0,0,22000.0,1.32442498768747,103.809378791996
40,singapore_10,1,0,0,22000.0,1.32391027111652,103.81032269864
41,singapore_10,1,0,0,22000.0,1.32563374459372,103.811569546508
42,singapore_10,1,0,0,22000.0,1.32709552325204,103.812829049372
43,singapore_10,1,0,0,22000.0,1.33149005941157,103.807408442745
44,singapore_10,1,0,0,22000.0,1.33161296637541,103.806786377006
45,singapore_10,1,0,0,22000.0,1.33136239904705,103.807083060459
46,singapore_10,1,0,0,22000.0,1.33080802039203,103.809459604047
47,singapore_10,1,0,0,22000.0,1.33021331632403,103.8091364839
48,singapore_10,1,0,0,22000.0,1.33018731599009,103.809818404739
49,singapore_10,1,0,0,22000.0,1.32845265401122,103.80761945369
50,singapore_10,1,0,0,22000.0,1.32906362198155,103.811338674653
51,singapore_10,1,0,0,22000.0,1.33529529729262,103.808039155421
52,singapore_10,1,0,0,22000.0,1.33306356909137,103.808565289457
53,singapore_10,1,0,0,22000.0,1.33799585529431,103.780843542699
54,singapore_10,1,0,0,22000.0,1.33643743457716,103.787001198144
55,singapore_10,1,0,0,22000.0,1.33700774509759,103.805346957631
56,singapore_10,1,0,0,22000.0,1.33645889214285,103.815680014285
57,singapore_10,1,0,0,22000.0,1.317037316497,103.779362206491
58,singapore_10,1,0,0,22000.0,1.31758795264112,103.78554702717
59,singapore_10,1,0,0,22000.0,1.33311679249724,103.788518567426
60,singapore_10,1,0,0,22000.0,1.3245609086214,103.80122282711
61,singapore_10,1,0,0,22000.0,1.31776250002107,103.807295321957
62,singapore_10,1,0,0,22000.0,1.32460958912612,103.808943780374
63,singapore_10,1,0,0,22000.0,1.33653756002865,103.81398017283
64,singapore_10,1,0,0,22000.0,1.31930146101562,103.780043059967
65,singapore_10,1,0,0,22000.0,1.334710061236,103.798565065741
66,singapore_10,1,0,0,22000.0,1.33626556717073,103.783819248221
67,singapore_10,1,0,0,22000.0,1.31411125756378,103.780426370726
68,singapore_10,1,0,0,22000.0,1.31265462448382,103.784023227285
69,singapore_10,1,0,0,22000.0,1.31045365147428,103.794905846229
70,singapore_10,1,0,0,22000.0,1.31005776692904,103.800808051956
71,singapore_10,1,0,0,22000.0,1.30954164867006,103.802650830929
72,singapore_10,1,0,0,22000.0,1.31293884082453,103.794797547715
73,singapore_10,1,0,0,22000.0,1.31169112846102,103.79468168848
74,singapore_10,1,0,0,22000.0,1.31117631605375,103.795514861427
75,singapore_10,1,0,0,22000.0,1.31266210445344,103.796208665233
76,singapore_10,1,0,0,22000.0,1.31348299826123,103.797638390726
77,singapore_10,1,0,0,22000.0,1.31159839178203,103.798458225978
78,singapore_10,1,0,0,22000.0,1.31245038753367,103.801146940975
79,singapore_10,1,0,0,22000.0,1.31166144837008,103.803802514017
80,singapore_10,1,0,0,22000.0,1.34921091343703,103.771150656631
81,singapore_10,1,0,0,22000.0,1.34692206780337,103.776050093279
82,singapore_10,1,0,0,22000.0,1.33143139986566,103.770873747101
83,singapore_10,1,0,0,22000.0,1.34221948697684,103.773913161799
84,singapore_10,1,0,0,22000.0,1.33510136553015,103.76722951328
85,singapore_10,1,0,0,22000.0,1.33497081449069,103.770211841638
86,singapore_10,1,0,0,22000.0,1.33993847826833,103.765333320778
87,singapore_10,1,0,0,22000.0,1.34076267088608,103.765455640461
88,singapore_10,1,0,0,22000.0,1.33963342251147,103.76935209122
89,singapore_10,1,0,0,22000.0,1.33714888366804,103.768108187619
90,singapore_10,1,0,0,22000.0,1.3362556702237,103.768435951908
91,singapore_10,1,0,0,22000.0,1.33687338724777,103.768505004733
92,singapore_10,1,0,0,22000.0,1.33623957000083,103.768918365881
93,singapore_10,1,0,0,22000.0,1.33794151814694,103.770735473315
94,singapore_10,1,0,0,22000.0,1.33650024549353,103.771125433038
95,singapore_10,1,0,0,22000.0,1.33813455334529,103.771826511543
96,singapore_10,1,0,0,22000.0,1.34329847117939,103.768363622175
97,singapore_10,1,0,0,22000.0,1.34131835947536,103.766189994443
98,singapore_10,1,0,0,22000.0,1.34044765861315,103.766098967579
99,singapore_10,1,0,0,22000.0,1.34116186647591,103.769052918695
100,singapore_10,1,0,0,22000.0,1.34396705001275,103.770015809334
101,singapore_10,1,0,0,22000.0,1.3459401840501,103.765708884738
102,singapore_10,1,0,0,22000.0,1.33734557273757,103.775137874602
103,singapore_10,1,0,0,22000.0,1.34193859359707,103.772813923989
104,singapore_10,1,0,0,22000.0,1.33967454211597,103.77281199097
105,singapore_10,1,0,0,22000.0,1.34130430421218,103.77225308447
106,singapore_10,1,0,0,22000.0,1.34065669294088,103.772986071725
107,singapore_10,1,0,0,22000.0,1.340750645083,103.774208618944
108,singapore_10,1,0,0,22000.0,1.3425791084236,103.775182184309
109,singapore_10,1,0,0,22000.0,1.34195296649862,103.775235917598
110,singapore_10,1,0,0,22000.0,1.34116418111499,103.776141963897
111,singapore_10,1,0,0,22000.0,1.34080369741998,103.779622335835
112,singapore_10,1,0,0,22000.0,1.34539213779828,103.773108445396
113,singapore_10,1,0,0,22000.0,1.34333405896721,103.775111591369
114,singapore_10,1,0,0,22000.0,1.34457499345359,103.774846130312
115,singapore_10,1,0,0,22000.0,1.3182853421527,103.776695011252
116,singapore_10,1,0,0,22000.0,1.3302728075333,103.777223013265
117,singapore_10,1,0,0,22000.0,1.33904159433333,103.772353166666
118,singapore_10,1,0,0,22000.0,1.33920992156838,103.774448964272
119,singapore_10,1,0,0,22000.0,1.33889458275086,103.775500248033
120,singapore_10,1,0,0,22000.0,1.3457338199377,103.772372481717
121,singapore_10,1,0,0,22000.0,1.34144560259196,103.778661949509
122,singapore_10,1,0,0,22000.0,1.35036470236112,103.773141310574
123,singapore_10,1,0,0,22000.0,1.31052979105257,103.78732289556
124,singapore_10,1,0,0,22000.0,1.30963901898785,103.787713681707
125,singapore_10,1,0,0,22000.0,1.30917080747788,103.789312086759
126,singapore_10,1,0,0,22000.0,1.31276924966251,103.786956566998
127,singapore_10,1,0,0,22000.0,1.31293680937367,103.788238153017
128,singapore_10,1,0,0,22000.0,1.3118633154818,103.788530951277
129,singapore_10,1,0,0,22000.0,1.31132326564385,103.78753325822
130,singapore_10,1,0,0,22000.0,1.31093186478727,103.789772676802
131,singapore_10,1,0,0,22000.0,1.31043911218361,103.791836811568
132,singapore_10,1,0,0,22000.0,1.31114176970289,103.792744252657
133,singapore_10,1,0,0,22000.0,1.31125188597205,103.791770176498
134,singapore_10,1,0,0,22000.0,1.30748811358618,103.793158892163
135,singapore_10,1,0,0,22000.0,1.30786493033333,103.796091633333
136,singapore_10,1,0,0,22000.0,1.30957077578126,103.792852099376
137,singapore_10,1,0,0,22000.0,1.30867312987308,103.792620681542
138,singapore_10,1,0,0,22000.0,1.30747902575389,103.796940696757
139,singapore_10,1,0,0,22000.0,1.3079064902233,103.799258211244
140,singapore_10,1,0,0,22000.0,1.30651654916977,103.798213670496
141,singapore_10,1,0,0,22000.0,1.30931055044458,103.796708728734
0,singapore_11,1,0,0,22000.0,1.376268,103.762021
1,singapore_11,1,0,0,22000.0,1.38456068666666,103.7592844
2,singapore_11,1,0,0,22000.0,1.38540596866666,103.7602174
3,singapore_11,1,0,0,22000.0,1.3849525473588,103.761345537057
4,singapore_11,1,0,0,22000.0,1.38641092666666,103.759474966666
5,singapore_11,1,0,0,22000.0,1.38631028451881,103.760478219903
6,singapore_11,1,0,0,22000.0,1.3860653545,103.76179935
7,singapore_11,1,0,0,22000.0,1.38559843166666,103.7579964
8,singapore_11,1,0,0,22000.0,1.38651686033333,103.758399933333
9,singapore_11,1,0,0,22000.0,1.37220339179949,103.764209250267
10,singapore_11,1,0,0,22000.0,1.37855926479921,103.771237399079
11,singapore_11,1,0,0,22000.0,1.38649188615837,103.769158254755
12,singapore_11,1,0,0,22000.0,1.36751355224055,103.769319626494
13,singapore_11,1,0,0,22000.0,1.36733729514423,103.770052137825
14,singapore_11,1,0,0,22000.0,1.36521899651656,103.770198094757
15,singapore_11,1,0,0,22000.0,1.38490415611138,103.758732040838
16,singapore_11,1,0,0,22000.0,1.38656307927675,103.757500780103
17,singapore_11,1,0,0,22000.0,1.3764789535219,103.764507731939
18,singapore_11,1,0,0,22000.0,1.37735566379547,103.764252570127
19,singapore_11,1,0,0,22000.0,1.37067891060247,103.768181213421
20,singapore_11,1,0,0,22000.0,1.37269589799447,103.768552745847
21,singapore_11,1,0,0,22000.0,1.37284217100159,103.77007758014
22,singapore_11,1,0,0,22000.0,1.37694255932202,103.766546984889
23,singapore_11,1,0,0,22000.0,1.37560231853473,103.765331932857
24,singapore_11,1,0,0,22000.0,1.37555076333333,103.766099833333
25,singapore_11,1,0,0,22000.0,1.37596770168917,103.767256510966
26,singapore_11,1,0,0,22000.0,1.37461551815714,103.765461925777
27,singapore_11,1,0,0,22000.0,1.376688092,103.769256333333
28,singapore_11,1,0,0,22000.0,1.37604727418174,103.77013336174
29,singapore_11,1,0,0,22000.0,1.37526874166666,103.769369866666
30,singapore_11,1,0,0,22000.0,1.37975139754142,103.762348746244
31,singapore_11,1,0,0,22000.0,1.38029079100201,103.763070078122
32,singapore_11,1,0,0,22000.0,1.38162332302858,103.763929722637
33,singapore_11,1,0,0,22000.0,1.3794872442531,103.763308382722
34,singapore_11,1,0,0,22000.0,1.37821723964491,103.763158405373
35,singapore_11,1,0,0,22000.0,1.38258435913757,103.761162538527
36,singapore_11,1,0,0,22000.0,1.3857885795,103.762619125
37,singapore_11,1,0,0,22000.0,1.38415602053251,103.761863584768
38,singapore_11,1,0,0,22000.0,1.3854853849913,103.764524270443
39,singapore_11,1,0,0,22000.0,1.38408203005509,103.76308087561
40,singapore_11,1,0,0,22000.0,1.383376856,103.763748
41,singapore_11,1,0,0,22000.0,1.38232853466666,103.763846866666
42,singapore_11,1,0,0,22000.0,1.38044942977694,103.765032484241
43,singapore_11,1,0,0,22000.0,1.37993001907875,103.764922423202
