line_name,electric_grid_name,line_type,node_1_name,node_2_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,length
line_1_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,18,20,1,0,0,0.023
branchout_line_1_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,20,21,1,0,0,0.011
line_1_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,20,22,1,0,0,0.023
branchout_line_1_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,22,23,1,0,0,0.011
line_1_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,22,24,1,0,0,0.023
branchout_line_1_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,24,25,1,0,0,0.011
line_1_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,24,26,1,0,0,0.023
branchout_line_1_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,26,27,1,0,0,0.011
line_1_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,26,28,1,0,0,0.023
branchout_line_1_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,28,29,1,0,0,0.011
line_1_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,28,30,1,0,0,0.023
branchout_line_1_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,30,31,1,0,0,0.011
line_2_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,32,1,0,0,0.023
branchout_line_2_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,32,33,1,0,0,0.011
line_2_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,32,34,1,0,0,0.023
branchout_line_2_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,34,35,1,0,0,0.011
line_2_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,34,36,1,0,0,0.023
branchout_line_2_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,36,37,1,0,0,0.011
line_2_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,36,38,1,0,0,0.023
branchout_line_2_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,38,39,1,0,0,0.011
line_2_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,38,40,1,0,0,0.023
branchout_line_2_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,40,41,1,0,0,0.011
line_2_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,40,42,1,0,0,0.023
branchout_line_2_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,42,43,1,0,0,0.011
line_2_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,42,44,1,0,0,0.023
branchout_line_2_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,44,45,1,0,0,0.011
line_2_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,44,46,1,0,0,0.023
branchout_line_2_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,46,47,1,0,0,0.011
line_2_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,46,48,1,0,0,0.023
branchout_line_2_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,48,49,1,0,0,0.011
line_2_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,48,50,1,0,0,0.023
branchout_line_2_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,50,51,1,0,0,0.011
line_2_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,50,52,1,0,0,0.023
branchout_line_2_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,52,53,1,0,0,0.011
line_2_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,52,54,1,0,0,0.023
branchout_line_2_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,54,55,1,0,0,0.011
line_2_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,54,56,1,0,0,0.023
branchout_line_2_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,56,57,1,0,0,0.011
line_2_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,56,58,1,0,0,0.023
branchout_line_2_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,58,59,1,0,0,0.011
line_2_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,58,60,1,0,0,0.023
branchout_line_2_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,60,61,1,0,0,0.011
line_3_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,62,1,0,0,0.023
branchout_line_3_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,62,63,1,0,0,0.011
line_3_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,62,64,1,0,0,0.023
branchout_line_3_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,64,65,1,0,0,0.011
line_3_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,64,66,1,0,0,0.023
branchout_line_3_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,66,67,1,0,0,0.011
line_3_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,66,68,1,0,0,0.023
branchout_line_3_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,68,69,1,0,0,0.011
line_3_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,68,70,1,0,0,0.023
branchout_line_3_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,70,71,1,0,0,0.011
line_3_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,70,72,1,0,0,0.023
branchout_line_3_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,72,73,1,0,0,0.011
line_3_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,72,74,1,0,0,0.023
branchout_line_3_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,74,75,1,0,0,0.011
line_3_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,74,76,1,0,0,0.023
branchout_line_3_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,76,77,1,0,0,0.011
line_3_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,76,78,1,0,0,0.023
branchout_line_3_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,78,79,1,0,0,0.011
line_3_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,78,80,1,0,0,0.023
branchout_line_3_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,80,81,1,0,0,0.011
line_3_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,80,82,1,0,0,0.023
branchout_line_3_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,82,83,1,0,0,0.011
line_3_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,82,84,1,0,0,0.023
branchout_line_3_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,84,85,1,0,0,0.011
line_3_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,84,86,1,0,0,0.023
branchout_line_3_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,86,87,1,0,0,0.011
line_3_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,86,88,1,0,0,0.023
branchout_line_3_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,88,89,1,0,0,0.011
line_3_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,88,90,1,0,0,0.023
branchout_line_3_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,90,91,1,0,0,0.011
line_4_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,92,1,0,0,0.02
branchout_line_4_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,92,93,1,0,0,0.011
line_4_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,92,94,1,0,0,0.02
branchout_line_4_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,94,95,1,0,0,0.011
line_4_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,94,96,1,0,0,0.02
branchout_line_4_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,96,97,1,0,0,0.011
line_4_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,96,98,1,0,0,0.02
branchout_line_4_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,98,99,1,0,0,0.011
line_4_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,98,100,1,0,0,0.02
branchout_line_4_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,100,101,1,0,0,0.011
line_4_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,100,102,1,0,0,0.02
branchout_line_4_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,102,103,1,0,0,0.011
line_4_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,102,104,1,0,0,0.02
branchout_line_4_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,104,105,1,0,0,0.011
line_4_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,104,106,1,0,0,0.02
branchout_line_4_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,106,107,1,0,0,0.011
line_4_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,106,108,1,0,0,0.02
branchout_line_4_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,108,109,1,0,0,0.011
line_4_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,108,110,1,0,0,0.02
branchout_line_4_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,110,111,1,0,0,0.011
line_4_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,110,112,1,0,0,0.02
branchout_line_4_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,112,113,1,0,0,0.011
line_4_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,112,114,1,0,0,0.02
branchout_line_4_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,114,115,1,0,0,0.011
line_4_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,114,116,1,0,0,0.02
branchout_line_4_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,116,117,1,0,0,0.011
line_4_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,116,118,1,0,0,0.02
branchout_line_4_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,118,119,1,0,0,0.011
line_4_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,118,120,1,0,0,0.02
branchout_line_4_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,120,121,1,0,0,0.011
line_4_16,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,120,122,1,0,0,0.02
branchout_line_4_16,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,122,123,1,0,0,0.011
line_4_17,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,122,124,1,0,0,0.02
branchout_line_4_17,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,124,125,1,0,0,0.011
line_4_18,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,124,126,1,0,0,0.02
branchout_line_4_18,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,126,127,1,0,0,0.011
line_4_19,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,126,128,1,0,0,0.02
branchout_line_4_19,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,128,129,1,0,0,0.011
line_4_20,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,128,130,1,0,0,0.02
branchout_line_4_20,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,130,131,1,0,0,0.011
line_5_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,132,1,0,0,0.02
branchout_line_5_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,132,133,1,0,0,0.011
line_5_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,132,134,1,0,0,0.02
branchout_line_5_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,134,135,1,0,0,0.011
line_5_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,134,136,1,0,0,0.02
branchout_line_5_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,136,137,1,0,0,0.011
line_5_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,136,138,1,0,0,0.02
branchout_line_5_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,138,139,1,0,0,0.011
line_5_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,138,140,1,0,0,0.02
branchout_line_5_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,140,141,1,0,0,0.011
line_5_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,140,142,1,0,0,0.02
branchout_line_5_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,142,143,1,0,0,0.011
line_5_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,142,144,1,0,0,0.02
branchout_line_5_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,144,145,1,0,0,0.011
line_5_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,144,146,1,0,0,0.02
branchout_line_5_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,146,147,1,0,0,0.011
line_5_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,146,148,1,0,0,0.02
branchout_line_5_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,148,149,1,0,0,0.011
line_5_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,148,150,1,0,0,0.02
branchout_line_5_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,150,151,1,0,0,0.011
line_5_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,150,152,1,0,0,0.02
branchout_line_5_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,152,153,1,0,0,0.011
line_5_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,152,154,1,0,0,0.02
branchout_line_5_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,154,155,1,0,0,0.011
line_5_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,154,156,1,0,0,0.02
branchout_line_5_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,156,157,1,0,0,0.011
line_5_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,156,158,1,0,0,0.02
branchout_line_5_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,158,159,1,0,0,0.011
line_5_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,158,160,1,0,0,0.02
branchout_line_5_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,160,161,1,0,0,0.011
line_5_16,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,160,162,1,0,0,0.02
branchout_line_5_16,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,162,163,1,0,0,0.011
line_5_17,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,162,164,1,0,0,0.02
branchout_line_5_17,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,164,165,1,0,0,0.011
line_5_18,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,164,166,1,0,0,0.02
branchout_line_5_18,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,166,167,1,0,0,0.011
line_5_19,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,166,168,1,0,0,0.02
branchout_line_5_19,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,168,169,1,0,0,0.011
line_5_20,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,168,170,1,0,0,0.02
branchout_line_5_20,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,170,171,1,0,0,0.011
line_6_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,172,1,0,0,0.026
branchout_line_6_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,172,173,1,0,0,0.011
line_6_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,172,174,1,0,0,0.026
branchout_line_6_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,174,175,1,0,0,0.011
line_6_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,174,176,1,0,0,0.026
branchout_line_6_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,176,177,1,0,0,0.011
line_6_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,176,178,1,0,0,0.026
branchout_line_6_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,178,179,1,0,0,0.011
line_6_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,178,180,1,0,0,0.026
branchout_line_6_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,180,181,1,0,0,0.011
line_6_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,180,182,1,0,0,0.026
branchout_line_6_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,182,183,1,0,0,0.011
line_6_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,182,184,1,0,0,0.026
branchout_line_6_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,184,185,1,0,0,0.011
line_6_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,184,186,1,0,0,0.026
branchout_line_6_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,186,187,1,0,0,0.011
line_6_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,186,188,1,0,0,0.026
branchout_line_6_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,188,189,1,0,0,0.011
line_6_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,188,190,1,0,0,0.026
branchout_line_6_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,190,191,1,0,0,0.011
line_6_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,190,192,1,0,0,0.026
branchout_line_6_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,192,193,1,0,0,0.011
line_7_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,194,1,0,0,0.026
branchout_line_7_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,194,195,1,0,0,0.011
line_7_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,194,196,1,0,0,0.026
branchout_line_7_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,196,197,1,0,0,0.011
line_7_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,196,198,1,0,0,0.026
branchout_line_7_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,198,199,1,0,0,0.011
line_7_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,198,200,1,0,0,0.026
branchout_line_7_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,200,201,1,0,0,0.011
line_7_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,200,202,1,0,0,0.026
