electric_grid_name,line_name,line_type,node_1_name,node_2_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,length
singapore_district1,33,singapore_1,11,13,1,0,0,0.18631599566878748
singapore_district1,34,singapore_1,11,16,1,0,0,0.27523032251777607
singapore_district1,35,singapore_2,12,15,1,0,0,0.2659655981746229
singapore_district1,36,singapore_1,13,14,1,0,0,0.23489226273228733
singapore_district1,37,singapore_2,15,16,1,0,0,0.18565999408986156
singapore_district1,38,singapore_2,16,28,1,0,0,1.0901542334454495
singapore_district1,39,singapore_2,17,24,1,0,0,0.21660013015086887
singapore_district1,40,singapore_3,18,29,1,0,0,0.12761761477767175
singapore_district1,41,singapore_4,19,21,1,0,0,0.9255292713135037
singapore_district1,42,singapore_1,20,30,1,0,0,0.32010841327532114
singapore_district1,43,singapore_1,20,32,1,0,0,0.53651970398439
singapore_district1,44,singapore_1,21,30,1,0,0,0.317493349147588
singapore_district1,45,singapore_1,23,25,1,0,0,0.13824288303783247
singapore_district1,46,singapore_1,24,25,1,0,0,0.12478877100839919
singapore_district1,47,singapore_2,28,29,1,0,0,0.0963438403036914
singapore_district1,48,singapore_1,30,31,1,0,0,0.2535313094231404
singapore_district1,49,singapore_1,34,47,1,0,0,0.13491362065448212
singapore_district1,50,singapore_4,34,48,1,0,0,0.04474489616538555
singapore_district1,51,singapore_4,35,49,1,0,0,0.7894032516734398
singapore_district1,52,singapore_2,36,51,1,0,0,0.2024360794727227
singapore_district1,53,singapore_2,37,52,1,0,0,0.24653269940440856
singapore_district1,54,singapore_1,37,58,1,0,0,0.25236792609177167
singapore_district1,55,singapore_1,37,59,1,0,0,0.13516666623246334
singapore_district1,56,singapore_3,38,44,1,0,0,0.36713475085180847
singapore_district1,57,singapore_1,38,221,1,0,0,0.4331055571597546
singapore_district1,58,singapore_1,39,53,1,0,0,0.19332280543984706
singapore_district1,59,singapore_1,39,176,1,0,0,0.41211048416973683
singapore_district1,60,singapore_1,40,45,1,0,0,0.1855922892360971
singapore_district1,61,singapore_1,40,47,1,0,0,0.3771312938394135
singapore_district1,62,singapore_1,40,71,1,0,0,0.3955760320274468
singapore_district1,63,singapore_1,41,42,1,0,0,0.22272045805241344
singapore_district1,64,singapore_1,42,60,1,0,0,0.3582428970194381
singapore_district1,65,singapore_2,43,220,1,0,0,0.29319812314138366
singapore_district1,66,singapore_3,44,62,1,0,0,0.28283341816579405
singapore_district1,67,singapore_1,45,46,1,0,0,0.14904063516305635
singapore_district1,68,singapore_1,46,64,1,0,0,0.30876386574051334
singapore_district1,69,singapore_4,48,49,1,0,0,0.28641470637043664
singapore_district1,70,singapore_1,49,50,1,0,0,0.3012357166793681
singapore_district1,71,singapore_1,49,76,1,0,0,0.18933596963476823
singapore_district1,72,singapore_2,51,52,1,0,0,0.39083671457608093
singapore_district1,73,singapore_1,51,68,1,0,0,0.19704288164809597
singapore_district1,74,singapore_4,51,70,1,0,0,0.6169379332466929
singapore_district1,75,singapore_1,53,54,1,0,0,0.3318502483229288
singapore_district1,76,singapore_1,53,69,1,0,0,0.37763000656100554
singapore_district1,77,singapore_1,54,192,1,0,0,0.3953137405817922
singapore_district1,78,singapore_1,55,69,1,0,0,0.5995564991992953
singapore_district1,79,singapore_1,56,77,1,0,0,0.17656757130725192
singapore_district1,80,singapore_1,57,72,1,0,0,0.27371485386494326
singapore_district1,81,singapore_1,58,72,1,0,0,0.16774164645707013
singapore_district1,82,singapore_3,60,62,1,0,0,0.9342436021788563
singapore_district1,83,singapore_2,60,73,1,0,0,0.276743210532619
singapore_district1,84,singapore_1,60,193,1,0,0,0.5115096072641605
singapore_district1,85,singapore_1,61,73,1,0,0,0.2995946194084333
singapore_district1,86,singapore_1,63,64,1,0,0,0.40734125995421855
singapore_district1,87,singapore_1,63,75,1,0,0,0.3037938519976305
singapore_district1,88,singapore_1,64,74,1,0,0,0.3623446886637539
singapore_district1,89,singapore_1,65,178,1,0,0,0.43997508506936006
singapore_district1,90,singapore_1,66,174,1,0,0,0.2651208054699672
singapore_district1,91,singapore_1,67,76,1,0,0,0.20329386366276123
singapore_district1,92,singapore_1,72,77,1,0,0,0.4396012033819038
singapore_district1,93,singapore_2,73,178,1,0,0,0.1712642871785692
singapore_district1,94,singapore_2,78,113,1,0,0,0.05458740061051998
singapore_district1,95,singapore_1,78,114,1,0,0,0.051360929530060814
singapore_district1,96,singapore_4,79,105,1,0,0,0.07776108605481492
singapore_district1,97,singapore_3,79,109,1,0,0,0.11815838568149686
singapore_district1,98,singapore_1,79,112,1,0,0,0.09694407045560376
singapore_district1,99,singapore_1,80,87,1,0,0,0.221664033009423
singapore_district1,100,singapore_1,81,84,1,0,0,0.22612489047391524
singapore_district1,101,singapore_1,81,115,1,0,0,0.17799260961434366
singapore_district1,102,singapore_1,82,115,1,0,0,0.21942136355487218
singapore_district1,103,singapore_1,83,84,1,0,0,0.2210171587694847
singapore_district1,104,singapore_1,83,116,1,0,0,0.3108449782897313
singapore_district1,105,singapore_1,85,87,1,0,0,0.21083565323071368
singapore_district1,106,singapore_1,85,94,1,0,0,0.12416998199356152
singapore_district1,107,singapore_2,86,87,1,0,0,0.14151065636764296
singapore_district1,108,singapore_2,86,117,1,0,0,0.22192441027714901
singapore_district1,109,singapore_5,88,89,1,0,0,0.11983883980071142
singapore_district1,110,singapore_5,88,122,1,0,0,0.7411555076940978
singapore_district1,111,singapore_5,89,90,1,0,0,0.08918367787505113
singapore_district1,112,singapore_1,90,91,1,0,0,0.13754929746032865
singapore_district1,113,singapore_1,90,92,1,0,0,0.10711996834161062
singapore_district1,114,singapore_5,90,104,1,0,0,0.10249987090889583
singapore_district1,115,singapore_1,92,121,1,0,0,0.1447609483750979
singapore_district1,116,singapore_1,93,94,1,0,0,0.13183421006454274
singapore_district1,117,singapore_1,93,95,1,0,0,0.16373372517710774
singapore_district1,118,singapore_1,93,102,1,0,0,0.20166394183828917
singapore_district1,119,singapore_1,95,96,1,0,0,0.1056107114594707
singapore_district1,120,singapore_1,95,98,1,0,0,0.2537178130798176
singapore_district1,121,singapore_1,97,100,1,0,0,0.20487258629155858
singapore_district1,122,singapore_1,97,118,1,0,0,0.12896844236583757
singapore_district1,123,singapore_5,99,116,1,0,0,0.4781889317500066
singapore_district1,124,singapore_5,99,118,1,0,0,0.30087264598943086
singapore_district1,125,singapore_1,100,123,1,0,0,0.28000299060100126
singapore_district1,126,singapore_4,101,118,1,0,0,0.2539166682274358
singapore_district1,127,singapore_4,101,203,1,0,0,1.1061703810732606
singapore_district1,128,singapore_5,103,104,1,0,0,0.19994117065797395
singapore_district1,129,singapore_5,103,106,1,0,0,0.13902817201132378
singapore_district1,130,singapore_5,105,106,1,0,0,0.10476234543314918
singapore_district1,131,singapore_1,106,107,1,0,0,0.0919374887766775
singapore_district1,132,singapore_1,107,108,1,0,0,0.0849896009020091
singapore_district1,133,singapore_3,109,111,1,0,0,0.10039556102127326
singapore_district1,134,singapore_1,110,111,1,0,0,0.11726042527521598
singapore_district1,135,singapore_2,111,113,1,0,0,0.09530576839269193
singapore_district1,136,singapore_5,116,148,1,0,0,1.5524477560254317
singapore_district1,137,singapore_1,119,123,1,0,0,0.16521055481833852
singapore_district1,138,singapore_1,120,123,1,0,0,0.20196926272403795
singapore_district1,139,singapore_2,124,179,1,0,0,1.1323778196026628
singapore_district1,140,singapore_2,125,141,1,0,0,0.2622726558095222
singapore_district1,141,singapore_1,126,144,1,0,0,0.2318406158991057
singapore_district1,142,singapore_1,127,144,1,0,0,0.14943168460477393
singapore_district1,143,singapore_1,128,130,1,0,0,0.17403730549779617
singapore_district1,144,singapore_1,129,130,1,0,0,0.12425360067000304
singapore_district1,145,singapore_1,129,141,1,0,0,0.25518453159959575
singapore_district1,146,singapore_1,130,145,1,0,0,0.2426230696989087
singapore_district1,147,singapore_1,130,167,1,0,0,0.19797619782414172
singapore_district1,148,singapore_1,131,132,1,0,0,0.13684019055999713
singapore_district1,149,singapore_1,131,133,1,0,0,0.17763798778706633
singapore_district1,150,singapore_1,131,134,1,0,0,0.13079829779221278
singapore_district1,151,singapore_1,132,142,1,0,0,0.2204689886692269
singapore_district1,152,singapore_3,135,143,1,0,0,0.4320755619229616
singapore_district1,153,singapore_3,135,168,1,0,0,0.17162576031362523
singapore_district1,154,singapore_1,136,168,1,0,0,0.11799031412097492
singapore_district1,155,singapore_1,137,138,1,0,0,0.119780944614437
singapore_district1,156,singapore_1,138,140,1,0,0,0.1081104909051176
singapore_district1,157,singapore_1,138,169,1,0,0,0.13178689526524706
singapore_district1,158,singapore_1,139,140,1,0,0,0.11483552107768706
singapore_district1,159,singapore_3,141,142,1,0,0,0.17061118053674446
singapore_district1,160,singapore_3,142,143,1,0,0,0.16724831989106692
singapore_district1,161,singapore_1,143,147,1,0,0,0.4367371479861546
singapore_district1,162,singapore_1,144,170,1,0,0,0.5756978731993547
singapore_district1,163,singapore_1,146,147,1,0,0,0.1410730074575017
singapore_district1,164,singapore_2,149,152,1,0,0,0.31716518388640297
singapore_district1,165,singapore_4,149,159,1,0,0,0.1370799605212933
singapore_district1,166,singapore_3,150,157,1,0,0,0.10737971123831669
singapore_district1,167,singapore_4,150,160,1,0,0,0.035984514337887095
singapore_district1,168,singapore_1,150,164,1,0,0,0.17675125036847814
singapore_district1,169,singapore_1,151,156,1,0,0,0.03661180741296283
singapore_district1,170,singapore_2,151,157,1,0,0,0.11520348966047926
singapore_district1,171,singapore_1,151,163,1,0,0,0.15013831489695625
singapore_district1,172,singapore_1,152,165,1,0,0,0.015616746704521685
singapore_district1,173,singapore_1,152,170,1,0,0,0.555964632877557
singapore_district1,174,singapore_1,153,173,1,0,0,0.5522589206207021
singapore_district1,175,singapore_1,154,172,1,0,0,1.2253946634070985
singapore_district1,176,singapore_1,155,163,1,0,0,0.13693041763100555
singapore_district1,177,singapore_1,155,230,1,0,0,4.987344783880882
singapore_district1,178,singapore_1,158,159,1,0,0,0.10955451145970847
singapore_district1,179,singapore_4,160,161,1,0,0,0.1289910972013646
singapore_district1,180,singapore_1,162,164,1,0,0,0.18146311084898697
singapore_district1,181,singapore_1,165,171,1,0,0,0.1541663397502245
singapore_district1,182,singapore_1,166,171,1,0,0,0.2582750828611013
singapore_district1,183,singapore_3,168,169,1,0,0,0.19948941587674723
singapore_district1,184,singapore_4,169,172,1,0,0,0.74033894788088
singapore_district1,185,singapore_2,174,189,1,0,0,0.16982827398718625
singapore_district1,186,singapore_2,175,182,1,0,0,0.1023681214754693
singapore_district1,187,singapore_1,175,184,1,0,0,0.08491045197184567
singapore_district1,188,singapore_4,177,181,1,0,0,0.32728781011751135
singapore_district1,189,singapore_2,177,197,1,0,0,0.331562804934238
singapore_district1,190,singapore_1,178,186,1,0,0,0.4320233888471102
singapore_district1,191,singapore_2,179,180,1,0,0,2.2698868787845417
singapore_district1,192,singapore_2,180,197,1,0,0,1.0340292935097786
singapore_district1,193,singapore_1,182,183,1,0,0,0.10677633079098316
singapore_district1,194,singapore_1,184,185,1,0,0,0.08562620013855023
singapore_district1,195,singapore_1,187,188,1,0,0,0.25746519967283166
singapore_district1,196,singapore_1,188,194,1,0,0,0.30952061719970586
singapore_district1,197,singapore_1,190,191,1,0,0,0.2517796117322689
singapore_district1,198,singapore_1,190,196,1,0,0,0.6320782044054718
singapore_district1,199,singapore_1,191,195,1,0,0,0.3020543226022222
singapore_district1,200,singapore_1,192,196,1,0,0,0.16892436515937034
singapore_district1,201,singapore_1,194,197,1,0,0,0.2956219124808469
singapore_district1,202,singapore_2,198,205,1,0,0,0.024141323282268493
singapore_district1,203,singapore_1,199,212,1,0,0,0.045394792133934526
singapore_district1,204,singapore_3,199,214,1,0,0,0.06018770140247234
singapore_district1,205,singapore_5,199,215,1,0,0,0.11235517732261752
singapore_district1,206,singapore_1,200,204,1,0,0,0.04514246427203586
singapore_district1,207,singapore_1,200,213,1,0,0,0.12035405677468643
singapore_district1,208,singapore_3,200,214,1,0,0,0.06282655455840878
singapore_district1,209,singapore_2,201,218,1,0,0,0.1452700576405233
singapore_district1,210,singapore_2,202,203,1,0,0,0.2858527706197959
singapore_district1,211,singapore_1,202,209,1,0,0,0.11809279824547134
singapore_district1,212,singapore_1,202,211,1,0,0,0.13759040474632486
singapore_district1,213,singapore_2,203,205,1,0,0,0.11523069445504831
singapore_district1,214,singapore_1,204,206,1,0,0,0.09785180912277666
singapore_district1,215,singapore_1,207,213,1,0,0,0.10867521326219677
singapore_district1,216,singapore_1,208,209,1,0,0,0.09152964077753005
singapore_district1,217,singapore_1,210,211,1,0,0,0.09317088340476631
singapore_district1,218,singapore_5,215,216,1,0,0,0.5190530883143915
singapore_district1,219,singapore_5,216,217,1,0,0,0.21273156577014446
singapore_district1,220,singapore_1,217,222,1,0,0,0.565958753210058
singapore_district1,221,singapore_5,217,227,1,0,0,0.37197225697719155
singapore_district1,222,singapore_1,217,229,1,0,0,0.1193735470344651
singapore_district1,223,singapore_2,218,219,1,0,0,0.4095838107581603
singapore_district1,224,singapore_2,219,220,1,0,0,0.27915277450564824
singapore_district1,225,singapore_1,221,228,1,0,0,0.5630698375433182
singapore_district1,226,singapore_1,223,225,1,0,0,0.2314519791671571
singapore_district1,227,singapore_5,224,225,1,0,0,0.42674974821787487
singapore_district1,228,singapore_5,224,227,1,0,0,0.2689054685901389
singapore_district1,229,singapore_1,226,229,1,0,0,0.266486016710268
singapore_district2,0,singapore_2,0,1,1,0,0,1e-06
singapore_district2,1,singapore_2,0,2,1,0,0,1e-06
singapore_district2,2,singapore_2,0,3,1,0,0,1e-06
singapore_district2,3,singapore_1,1,7,1,0,0,1.1124173330094445
singapore_district2,4,singapore_1,1,8,1,0,0,0.7499202673360746
singapore_district2,5,singapore_1,2,10,1,0,0,0.813038441736616
singapore_district2,6,singapore_1,2,12,1,0,0,0.44362533532108916
singapore_district2,7,singapore_2,3,11,1,0,0,0.37019809597538167
singapore_district2,8,singapore_1,4,5,1,0,0,0.34283634314197
singapore_district2,9,singapore_1,4,6,1,0,0,0.2430842075372054
singapore_district2,10,singapore_1,5,7,1,0,0,0.7031418101187931
singapore_district2,11,singapore_1,6,19,1,0,0,0.3553143655830752
singapore_district2,12,singapore_1,8,9,1,0,0,0.2439334478642574
singapore_district2,13,singapore_1,10,16,1,0,0,1.890798476168995
singapore_district2,14,singapore_1,10,17,1,0,0,0.6712827312168209
singapore_district2,15,singapore_1,12,18,1,0,0,0.882183995623403
singapore_district2,16,singapore_1,13,14,1,0,0,0.16081515661050155
singapore_district2,17,singapore_1,14,15,1,0,0,0.12996154473876007
singapore_district2,18,singapore_1,15,18,1,0,0,0.3981849437690625
singapore_district2,19,singapore_1,19,21,1,0,0,0.5184803798587951
singapore_district2,20,singapore_1,19,22,1,0,0,0.2661087880199372
singapore_district2,21,singapore_1,20,22,1,0,0,0.891522780025853
singapore_district3,0,singapore_5,0,1,1,0,0,1e-06
singapore_district3,1,singapore_5,0,2,1,0,0,1e-06
singapore_district3,2,singapore_5,0,3,1,0,0,1e-06
singapore_district3,3,singapore_5,1,55,1,0,0,0.815233681742314
singapore_district3,4,singapore_4,1,73,1,0,0,1.174192829459278
singapore_district3,5,singapore_1,2,5,1,0,0,1.6063994761226013
singapore_district3,6,singapore_4,2,44,1,0,0,2.5816492355110863
singapore_district3,7,singapore_4,2,45,1,0,0,1.4085117558397926
singapore_district3,8,singapore_3,3,4,1,0,0,1.7380204076334205
singapore_district3,9,singapore_1,3,67,1,0,0,1.069241359493779
singapore_district3,10,singapore_4,3,90,1,0,0,2.3625475016266915
singapore_district3,11,singapore_3,3,108,1,0,0,2.6009206721336176
singapore_district3,12,singapore_2,4,114,1,0,0,0.7030588123631211
singapore_district3,13,singapore_3,6,12,1,0,0,0.14866514683590906
singapore_district3,14,singapore_1,6,13,1,0,0,0.09588940295853605
singapore_district3,15,singapore_1,6,18,1,0,0,0.1756903767906636
singapore_district3,16,singapore_1,7,27,1,0,0,0.07106874830941312
singapore_district3,17,singapore_2,7,28,1,0,0,0.22735487440002317
singapore_district3,18,singapore_1,7,37,1,0,0,0.11675370405747068
singapore_district3,19,singapore_1,8,21,1,0,0,0.2913671519904165
singapore_district3,20,singapore_1,8,33,1,0,0,0.3324742326678438
singapore_district3,21,singapore_2,8,36,1,0,0,0.18499351659402882
singapore_district3,22,singapore_4,9,25,1,0,0,1.0576741001438337
singapore_district3,23,singapore_5,9,34,1,0,0,0.15341532509843397
singapore_district3,24,singapore_1,10,31,1,0,0,0.301166204618418
singapore_district3,25,singapore_1,11,16,1,0,0,0.13933027217550703
singapore_district3,26,singapore_1,11,31,1,0,0,0.2089347525485946
singapore_district3,27,singapore_3,12,74,1,0,0,0.25010225188678986
singapore_district3,28,singapore_1,13,14,1,0,0,0.21392858766006048
singapore_district3,29,singapore_1,14,19,1,0,0,0.27432067398020954
singapore_district3,30,singapore_1,14,57,1,0,0,0.23071321810462528
singapore_district3,31,singapore_1,15,16,1,0,0,0.09825551230846681
singapore_district3,32,singapore_1,15,17,1,0,0,0.17250226985060813
singapore_district3,33,singapore_1,18,42,1,0,0,0.10743857313921923
singapore_district3,34,singapore_1,20,33,1,0,0,0.23783608954374788
singapore_district3,35,singapore_1,22,23,1,0,0,0.3195165724523863
singapore_district3,36,singapore_1,22,35,1,0,0,0.22920494971677338
singapore_district3,37,singapore_1,23,47,1,0,0,0.9293746111699285
singapore_district3,38,singapore_1,24,27,1,0,0,0.20953161688506164
singapore_district3,39,singapore_1,24,30,1,0,0,0.40491239338631174
singapore_district3,40,singapore_2,25,26,1,0,0,0.31262201846310284
singapore_district3,41,singapore_2,25,36,1,0,0,0.36963931717393317
singapore_district3,42,singapore_2,26,38,1,0,0,0.304001472581761
singapore_district3,43,singapore_2,28,38,1,0,0,0.2275466849371615
singapore_district3,44,singapore_1,29,38,1,0,0,0.18660765271682586
singapore_district3,45,singapore_1,29,39,1,0,0,0.20331799049507104
singapore_district3,46,singapore_1,30,40,1,0,0,0.28404383929176585
singapore_district3,47,singapore_1,31,74,1,0,0,0.24560580462527037
singapore_district3,48,singapore_1,32,42,1,0,0,0.13720405464179097
singapore_district3,49,singapore_1,33,41,1,0,0,0.17609008692210154
singapore_district3,50,singapore_5,34,78,1,0,0,0.4869448218624786
singapore_district3,51,singapore_3,43,58,1,0,0,0.061951300766110044
singapore_district3,52,singapore_1,43,60,1,0,0,0.12154193484383005
singapore_district3,53,singapore_1,43,62,1,0,0,0.08268789804478048
singapore_district3,54,singapore_3,44,76,1,0,0,0.4082493717358523
singapore_district3,55,singapore_1,45,72,1,0,0,0.13514979739719982
singapore_district3,56,singapore_5,46,55,1,0,0,0.1948363543678038
singapore_district3,57,singapore_5,46,69,1,0,0,1.288845584431696
singapore_district3,58,singapore_1,47,67,1,0,0,0.3873252081726517
singapore_district3,59,singapore_1,48,49,1,0,0,0.21737040874292227
singapore_district3,60,singapore_1,48,72,1,0,0,0.36534092819242303
singapore_district3,61,singapore_1,49,71,1,0,0,0.7405432778740818
singapore_district3,62,singapore_1,50,51,1,0,0,0.5029324285797017
singapore_district3,63,singapore_1,51,53,1,0,0,0.1758944986875949
singapore_district3,64,singapore_1,51,56,1,0,0,0.2640262487184751
singapore_district3,65,singapore_1,52,53,1,0,0,0.19645193253816842
singapore_district3,66,singapore_1,52,73,1,0,0,0.30268706431484255
singapore_district3,67,singapore_1,54,75,1,0,0,0.2425538263266923
singapore_district3,68,singapore_1,56,82,1,0,0,0.21109934676737982
singapore_district3,69,singapore_1,57,75,1,0,0,0.25548534418440966
singapore_district3,70,singapore_3,58,76,1,0,0,0.3884785634564948
singapore_district3,71,singapore_1,59,77,1,0,0,0.36561095329717713
singapore_district3,72,singapore_1,61,62,1,0,0,0.10765934118934722
singapore_district3,73,singapore_1,62,64,1,0,0,0.12278141527848221
singapore_district3,74,singapore_1,63,64,1,0,0,0.11385316382234814
singapore_district3,75,singapore_1,64,77,1,0,0,0.572076018448487
singapore_district3,76,singapore_1,65,66,1,0,0,0.14255084505036913
singapore_district3,77,singapore_1,65,70,1,0,0,0.12400278404838623
singapore_district3,78,singapore_1,66,67,1,0,0,0.14202954347061392
singapore_district3,79,singapore_1,67,68,1,0,0,0.257971363694026
singapore_district3,80,singapore_5,69,79,1,0,0,0.24471652241139327
singapore_district3,81,singapore_1,71,84,1,0,0,0.2965451065347743
singapore_district3,82,singapore_3,73,74,1,0,0,0.8419258673402402
singapore_district3,83,singapore_5,78,79,1,0,0,0.24151000816612633
singapore_district3,84,singapore_1,80,82,1,0,0,0.048556073620176506
singapore_district3,85,singapore_1,81,84,1,0,0,0.5551116459866617
singapore_district3,86,singapore_1,82,83,1,0,0,0.2376935801183024
singapore_district3,87,singapore_1,83,85,1,0,0,0.3537882031527476
singapore_district3,88,singapore_1,84,87,1,0,0,0.4005537503103609
singapore_district3,89,singapore_1,86,87,1,0,0,0.2372821453836493
singapore_district3,90,singapore_1,88,102,1,0,0,0.4196094125581461
singapore_district3,91,singapore_2,88,108,1,0,0,0.19492830218326399
singapore_district3,92,singapore_1,89,92,1,0,0,0.20126908608042196
singapore_district3,93,singapore_2,89,94,1,0,0,0.1917534357630468
singapore_district3,94,singapore_2,90,97,1,0,0,0.41853584356674517
singapore_district3,95,singapore_1,91,104,1,0,0,0.20416743017586014
singapore_district3,96,singapore_1,91,112,1,0,0,0.05787924687182246
singapore_district3,97,singapore_1,91,113,1,0,0,0.1525773947189251
singapore_district3,98,singapore_1,93,96,1,0,0,0.24665822403591073
singapore_district3,99,singapore_1,93,106,1,0,0,0.22085647987404963
singapore_district3,100,singapore_2,94,95,1,0,0,0.1484332709803159
singapore_district3,101,singapore_2,95,96,1,0,0,0.14192549931508347
singapore_district3,102,singapore_2,96,97,1,0,0,0.15417226050691943
singapore_district3,103,singapore_1,98,99,1,0,0,0.23290364986556353
singapore_district3,104,singapore_1,99,101,1,0,0,0.12118237870281533
singapore_district3,105,singapore_1,100,101,1,0,0,0.15137460180589363
singapore_district3,106,singapore_1,100,107,1,0,0,0.15515417570092327
singapore_district3,107,singapore_1,102,103,1,0,0,0.22233340996065185
singapore_district3,108,singapore_1,102,109,1,0,0,0.17689337207541206
singapore_district3,109,singapore_1,103,110,1,0,0,0.11028428936196932
singapore_district3,110,singapore_2,105,113,1,0,0,1.0056796503233723
singapore_district3,111,singapore_2,105,114,1,0,0,0.2627595963677861
singapore_district3,112,singapore_1,107,108,1,0,0,0.32255770369729586
singapore_district3,113,singapore_1,111,112,1,0,0,0.13550337432653356
singapore_district4,0,singapore_4,0,1,1,0,0,1e-06
singapore_district4,1,singapore_4,0,2,1,0,0,1e-06
singapore_district4,2,singapore_4,0,3,1,0,0,1e-06
singapore_district4,3,singapore_4,0,4,1,0,0,1e-06
singapore_district4,4,singapore_4,0,5,1,0,0,1e-06
singapore_district4,5,singapore_4,0,6,1,0,0,1e-06
singapore_district4,6,singapore_4,0,7,1,0,0,1e-06
singapore_district4,7,singapore_4,0,8,1,0,0,1e-06
singapore_district4,8,singapore_4,0,9,1,0,0,1e-06
singapore_district4,9,singapore_4,0,10,1,0,0,1e-06
singapore_district4,10,singapore_1,1,17,1,0,0,0.049717984018553894
singapore_district4,11,singapore_2,1,25,1,0,0,1.2057431202225806
singapore_district4,12,singapore_1,2,39,1,0,0,1.0198550874685772
singapore_district4,13,singapore_1,2,44,1,0,0,0.8616048107480117
singapore_district4,14,singapore_4,3,38,1,0,0,0.4486413924158759
singapore_district4,15,singapore_1,4,54,1,0,0,1.4415052344319104
singapore_district4,16,singapore_1,5,37,1,0,0,0.4082846187207668
singapore_district4,17,singapore_1,6,48,1,0,0,1.0795499364784629
singapore_district4,18,singapore_1,7,49,1,0,0,1.6026348615728572
singapore_district4,19,singapore_3,8,14,1,0,0,1.1100961648611354
singapore_district4,20,singapore_1,9,29,1,0,0,0.5305225284609508
singapore_district4,21,singapore_2,9,30,1,0,0,0.9543302931500313
singapore_district4,22,singapore_1,10,16,1,0,0,4.360355280638652
singapore_district4,23,singapore_2,10,19,1,0,0,8.747379410679214
singapore_district4,24,singapore_2,11,30,1,0,0,0.17669242743319497
singapore_district4,25,singapore_1,11,31,1,0,0,1.8647801437195126
singapore_district4,26,singapore_2,12,34,1,0,0,0.41579785589431195
singapore_district4,27,singapore_1,13,17,1,0,0,0.5451000811029758
singapore_district4,28,singapore_1,13,27,1,0,0,1.5286567449734398
singapore_district4,29,singapore_2,14,34,1,0,0,0.4852574305296669
singapore_district4,30,singapore_3,15,38,1,0,0,1.4294093780431314
singapore_district4,31,singapore_1,15,42,1,0,0,0.5707617207551022
singapore_district4,32,singapore_1,17,18,1,0,0,0.09653735375837799
singapore_district4,33,singapore_1,20,21,1,0,0,2.3634606528162956
singapore_district4,34,singapore_1,20,22,1,0,0,2.1723595106994065
singapore_district4,35,singapore_1,22,23,1,0,0,1.4707168699558082
singapore_district4,36,singapore_1,23,24,1,0,0,1.8464738663033373
singapore_district4,37,singapore_1,24,25,1,0,0,1.8620421363652784
singapore_district4,38,singapore_1,25,32,1,0,0,2.6158369816726648
singapore_district4,39,singapore_1,26,27,1,0,0,1.2556223178277781
singapore_district4,40,singapore_1,28,29,1,0,0,1.8384563452399987
singapore_district4,41,singapore_1,32,33,1,0,0,1.2629637712050097
singapore_district4,42,singapore_1,33,40,1,0,0,0.26411885474898095
singapore_district4,43,singapore_1,33,41,1,0,0,1.05070998499577
singapore_district4,44,singapore_1,35,36,1,0,0,1.1222270472242193
